customerID,gender,SeniorCitizen,tenure,MonthlyCharges,Churn,revenue_segment,tenure_segment,churn_segment
1028-FFNJK,Male,1,30,101.5,NO,1,Established,"Low Risk"
5419-JPRRN,Male,0,1,101.45,YES,1,New,"High Risk"
2692-BUCFV,Male,1,29,101.45,NO,1,Established,"Low Risk"
2452-KDRRH,Male,1,67,101.4,NO,1,Loyal,"Low Risk"
2603-HVKCG,Male,0,31,101.4,NO,1,Established,"Low Risk"
4958-XCBDQ,Male,1,35,101.4,YES,1,Established,"High Risk"
5298-GSTLM,Female,1,60,101.4,NO,1,Loyal,"Low Risk"
9600-NAXZN,Male,0,43,101.4,YES,1,Loyal,"High Risk"
2809-ZMYOQ,Female,0,32,101.35,NO,1,Established,"Low Risk"
6500-JVEGC,Male,0,68,101.35,NO,1,Loyal,"Low Risk"
7234-FECYN,Female,1,8,101.35,YES,1,New,"High Risk"
0125-LZQXK,Male,0,15,101.35,YES,1,Established,"High Risk"
8429-XIBUM,Male,0,22,101.35,YES,1,Established,"High Risk"
3902-FOIGH,Male,1,12,101.35,YES,1,Established,"High Risk"
1335-HQMKX,Female,0,72,101.35,NO,1,Loyal,"Low Risk"
4553-DVPZG,Female,0,62,101.35,NO,1,Loyal,"Low Risk"
4289-DTDKW,Male,0,40,101.3,YES,1,Loyal,"High Risk"
0019-EFAEP,Female,0,72,101.3,NO,1,Loyal,"Low Risk"
7748-UMTRK,Female,1,30,101.3,NO,1,Established,"Low Risk"
4884-TVUQF,Female,1,57,101.3,NO,1,Loyal,"Low Risk"
5569-OUICF,Female,1,28,101.3,YES,1,Established,"High Risk"
6693-FRIRW,Male,0,18,101.3,NO,1,Established,"Low Risk"
0147-ESWWR,Female,1,39,101.25,NO,1,Loyal,"Low Risk"
0886-QGENL,Female,1,27,101.25,YES,1,Established,"High Risk"
3663-MITLP,Female,0,15,101.25,YES,1,Established,"High Risk"
5811-IWXYM,Female,0,52,101.25,NO,1,Loyal,"Low Risk"
4597-NUCQV,Male,1,24,101.25,YES,1,Established,"High Risk"
3167-SNQPL,Male,1,38,101.15,NO,1,Loyal,"Low Risk"
0880-TKATG,Male,0,4,101.15,YES,1,New,"High Risk"
7182-OVLBJ,Female,0,62,101.15,NO,1,Loyal,"Low Risk"
8378-LKJAF,Male,0,38,101.15,NO,1,Loyal,"Low Risk"
4455-BFSPD,Female,0,61,101.15,NO,1,Loyal,"Low Risk"
3716-LRGXK,Male,0,60,101.15,NO,1,Loyal,"Low Risk"
0302-JOIVN,Female,0,8,101.15,YES,1,New,"High Risk"
6029-WTIPC,Male,1,37,101.1,YES,1,Loyal,"High Risk"
4523-WXCEF,Female,0,59,101.1,YES,1,Loyal,"High Risk"
0680-DFNNY,Male,0,15,101.1,YES,1,Established,"High Risk"
2014-MKGMH,Female,0,46,101.1,NO,1,Loyal,"Low Risk"
5453-YBTWV,Male,0,70,101.1,NO,1,Loyal,"Low Risk"
9825-YCXWZ,Female,1,41,101.1,NO,1,Loyal,"Low Risk"
1095-WGNGG,Female,0,61,101.05,NO,1,Loyal,"Low Risk"
7901-TBKJX,Male,1,56,101.05,NO,1,Loyal,"Low Risk"
2430-USGXP,Male,0,24,101.05,YES,1,Established,"High Risk"
2898-MRKPI,Male,0,68,101.05,NO,1,Loyal,"Low Risk"
2521-NPUZR,Male,0,70,101,NO,1,Loyal,"Low Risk"
4433-JCGCG,Male,1,46,101,YES,1,Loyal,"High Risk"
8374-XGEJJ,Male,1,43,101,YES,1,Loyal,"High Risk"
6023-YEBUP,Male,0,3,100.95,YES,1,New,"High Risk"
5828-AVIPD,Male,0,19,100.95,YES,1,Established,"High Risk"
9848-JQJTX,Male,0,72,100.9,NO,1,Loyal,"Low Risk"
8402-EIVQS,Male,0,67,100.9,NO,1,Loyal,"Low Risk"
7879-CGSFV,Male,0,55,100.9,NO,1,Loyal,"Low Risk"
2696-ECXKC,Female,0,55,100.9,NO,1,Loyal,"Low Risk"
0899-LIIBW,Male,0,34,100.85,NO,1,Established,"Low Risk"
7881-INRLC,Male,0,45,100.85,YES,1,Loyal,"High Risk"
2040-VZIKE,Female,0,49,100.85,NO,1,Loyal,"Low Risk"
6326-MTTXK,Male,0,8,100.85,YES,1,New,"High Risk"
4132-KALRO,Female,0,4,100.85,NO,1,New,"Medium Risk"
6851-WEFYX,Male,1,35,100.8,NO,1,Established,"Low Risk"
7216-EWTRS,Female,1,1,100.8,YES,1,New,"High Risk"
1013-QCWAM,Female,1,66,100.8,NO,1,Loyal,"Low Risk"
8510-AWCXC,Female,1,13,100.8,YES,1,Established,"High Risk"
2293-IJWPS,Female,0,57,100.75,NO,1,Loyal,"Low Risk"
9079-LWTFD,Male,0,47,100.75,NO,1,Loyal,"Low Risk"
7587-AOVVU,Male,0,27,100.75,NO,1,Established,"Low Risk"
5590-BYNII,Male,0,22,100.75,YES,1,Established,"High Risk"
3756-VNWDH,Male,1,65,100.75,NO,1,Loyal,"Low Risk"
7315-WYOAW,Male,0,13,100.75,NO,1,Established,"Low Risk"
4078-SAYYN,Female,0,11,100.75,YES,1,New,"High Risk"
0265-PSUAE,Female,0,16,100.7,NO,1,Established,"Low Risk"
7641-EUYET,Male,1,46,100.7,YES,1,Loyal,"High Risk"
3096-WPXBT,Female,0,61,100.7,NO,1,Loyal,"Low Risk"
5781-BKHOP,Female,0,72,100.65,NO,1,Loyal,"Low Risk"
7392-YYPYJ,Male,0,22,100.65,NO,1,Established,"Low Risk"
5278-PNYOX,Female,0,49,100.65,NO,1,Loyal,"Low Risk"
3791-LGQCY,Female,1,56,100.65,YES,1,Loyal,"High Risk"
5671-UUNXD,Female,1,50,100.65,NO,1,Loyal,"Low Risk"
2968-SSGAA,Female,0,10,100.6,YES,1,New,"High Risk"
1932-UEDCX,Male,1,33,100.6,NO,1,Established,"Low Risk"
3190-XFANI,Male,0,49,100.6,YES,1,Loyal,"High Risk"
3768-NLUBH,Male,1,57,100.6,YES,1,Loyal,"High Risk"
4822-RVYBB,Male,1,8,100.6,YES,1,New,"High Risk"
8384-FZBJK,Female,0,57,100.6,NO,1,Loyal,"Low Risk"
7663-ZTEGJ,Male,0,29,100.55,NO,1,Established,"Low Risk"
7549-MYGPK,Female,0,63,100.55,YES,1,Loyal,"High Risk"
2924-KHUVI,Male,0,56,100.55,NO,1,Loyal,"Low Risk"
7641-TQFHN,Male,0,39,100.55,NO,1,Loyal,"Low Risk"
6481-ESCNL,Female,0,29,100.55,NO,1,Established,"Low Risk"
8809-XKHMD,Male,0,72,100.55,NO,1,Loyal,"Low Risk"
6615-NGGZJ,Male,0,14,100.55,YES,1,Established,"High Risk"
1217-VASWC,Male,1,43,100.55,NO,1,Loyal,"Low Risk"
8761-NSOBC,Male,0,44,100.55,YES,1,Loyal,"High Risk"
0218-QNVAS,Male,0,71,100.55,NO,1,Loyal,"Low Risk"
9681-OXGVC,Female,0,5,100.5,YES,1,New,"High Risk"
0434-CSFON,Female,0,47,100.5,NO,1,Loyal,"Low Risk"
0781-LKXBR,Male,1,9,100.5,YES,1,New,"High Risk"
8840-DQLGN,Female,1,35,100.5,YES,1,Established,"High Risk"
6463-HHXJR,Female,0,71,100.5,NO,1,Loyal,"Low Risk"
8982-NHAVY,Male,0,27,100.5,NO,1,Established,"Low Risk"
0512-FLFDW,Female,1,60,100.5,NO,1,Loyal,"Low Risk"
7714-YXSMB,Female,0,26,100.5,NO,1,Established,"Low Risk"
7029-RPUAV,Male,1,17,100.45,YES,1,Established,"High Risk"
8659-IOOPU,Female,0,71,100.45,NO,1,Loyal,"Low Risk"
9139-WQQDY,Female,0,49,100.45,YES,1,Loyal,"High Risk"
6116-RFVHN,Female,0,34,100.45,NO,1,Established,"Low Risk"
4998-IKFSE,Female,0,30,100.45,NO,1,Established,"Low Risk"
1116-DXXDF,Male,0,39,100.45,NO,1,Loyal,"Low Risk"
1482-OXZSY,Male,0,30,100.4,NO,1,Established,"Low Risk"
6847-KJLTS,Female,1,58,100.4,NO,1,Loyal,"Low Risk"
1641-RQDAY,Female,1,32,100.4,NO,1,Established,"Low Risk"
0722-SVSFK,Female,0,7,100.4,NO,1,New,"Medium Risk"
8216-AZUUZ,Female,0,42,100.4,NO,1,Loyal,"Low Risk"
8091-TTVAX,Male,0,58,100.35,NO,1,Loyal,"Low Risk"
9330-IJWIO,Female,0,13,100.35,YES,1,Established,"High Risk"
0516-OOHAR,Male,0,28,100.35,NO,1,Established,"Low Risk"
8375-KVTHK,Male,0,68,100.3,NO,1,Loyal,"Low Risk"
5816-QVHRX,Female,0,37,100.3,NO,1,Loyal,"Low Risk"
4710-FDUIZ,Male,0,56,100.3,YES,1,Loyal,"High Risk"
9889-TMAHG,Male,1,8,100.3,YES,1,New,"High Risk"
5223-UZAVK,Male,0,64,100.3,NO,1,Loyal,"Low Risk"
3253-HKOKL,Female,0,52,100.3,NO,1,Loyal,"Low Risk"
5447-WZAFP,Female,0,53,100.3,NO,1,Loyal,"Low Risk"
2800-QQUSO,Male,0,42,100.3,NO,1,Loyal,"Low Risk"
0853-NWIFK,Female,0,45,100.3,NO,1,Loyal,"Low Risk"
5299-RULOA,Female,0,10,100.25,YES,1,New,"High Risk"
0939-YAPAF,Female,0,35,100.25,YES,1,Established,"High Risk"
6199-IWKGC,Female,1,46,100.25,NO,1,Loyal,"Low Risk"
3178-FESZO,Female,0,1,100.25,YES,1,New,"High Risk"
3393-FMZPV,Female,0,25,100.25,YES,1,Established,"High Risk"
9402-ROUMJ,Female,0,67,100.25,NO,1,Loyal,"Low Risk"
7379-FNIUJ,Male,0,2,100.2,NO,1,New,"Medium Risk"
3621-CEOVK,Female,1,14,100.2,YES,1,Established,"High Risk"
7272-QDCKA,Male,0,28,100.2,NO,1,Established,"Low Risk"
9028-LIHRP,Male,0,71,100.2,NO,1,Loyal,"Low Risk"
2656-TABEH,Male,0,4,100.2,YES,1,New,"High Risk"
4817-VYYWS,Female,0,30,100.2,YES,1,Established,"High Risk"
0324-BRPCJ,Female,1,68,100.2,YES,1,Loyal,"High Risk"
4366-CTOUZ,Female,0,50,100.2,NO,1,Loyal,"Low Risk"
9094-AZPHK,Female,0,15,100.15,NO,1,Established,"Low Risk"
2382-BCKQJ,Female,0,62,100.15,YES,1,Loyal,"High Risk"
2754-SDJRD,Female,1,8,100.15,NO,1,New,"Medium Risk"
4837-QUSFT,Female,0,65,100.15,NO,1,Loyal,"Low Risk"
0596-BQCEQ,Female,0,62,100.15,YES,1,Loyal,"High Risk"
2612-RANWT,Female,0,12,100.15,YES,1,Established,"High Risk"
9233-PSYHO,Female,1,45,100.15,NO,1,Loyal,"Low Risk"
3162-KKZXO,Female,1,55,100.15,NO,1,Loyal,"Low Risk"
2578-JQPHZ,Male,0,44,100.1,NO,1,Loyal,"Low Risk"
5515-AKOAJ,Female,0,54,100.1,YES,1,Loyal,"High Risk"
9647-ERGBE,Female,0,30,100.05,YES,1,Established,"High Risk"
0931-MHTEM,Female,0,54,100.05,NO,1,Loyal,"Low Risk"
8634-MPHTR,Male,1,47,100.05,YES,1,Loyal,"High Risk"
5090-EMGTC,Female,0,59,100.05,NO,1,Loyal,"Low Risk"
1956-YIFGE,Male,0,22,100.05,NO,1,Established,"Low Risk"
8397-MVTAZ,Male,0,34,100.05,YES,1,Established,"High Risk"
9518-RWHZL,Female,0,64,100.05,YES,1,Loyal,"High Risk"
1666-JXLKU,Female,0,37,100.05,NO,1,Loyal,"Low Risk"
2669-OIDSD,Female,0,48,100.05,NO,1,Loyal,"Low Risk"
2632-UCGVD,Male,1,66,100.05,YES,1,Loyal,"High Risk"
0727-BMPLR,Female,1,55,100,YES,1,Loyal,"High Risk"
3473-XIIIT,Female,0,16,100,YES,1,Established,"High Risk"
6849-OYAMU,Male,0,19,100,YES,1,Established,"High Risk"
7486-KSRVI,Male,0,43,100,YES,1,Loyal,"High Risk"
0327-WFZSY,Male,0,39,100,NO,1,Loyal,"Low Risk"
8709-KRDVL,Female,0,33,100,NO,1,Established,"Low Risk"
3440-JPSCL,Female,0,6,99.95,YES,1,New,"High Risk"
0089-IIQKO,Female,0,39,99.95,NO,1,Loyal,"Low Risk"
5883-GTGVD,Male,0,19,99.95,YES,1,Established,"High Risk"
1571-SAVHK,Male,0,12,99.95,YES,1,Established,"High Risk"
3511-APPBJ,Male,0,23,99.95,NO,1,Established,"Low Risk"
1254-IZEYF,Female,1,31,99.95,YES,1,Established,"High Risk"
6234-RAAPL,Female,0,72,99.9,NO,1,Loyal,"Low Risk"
0356-OBMAC,Female,1,56,99.9,NO,1,Loyal,"Low Risk"
2748-MYRVK,Female,0,63,99.9,YES,1,Loyal,"High Risk"
4937-QPZPO,Male,0,61,99.9,NO,1,Loyal,"Low Risk"
8443-WVPSS,Male,0,10,99.85,YES,1,New,"High Risk"
4686-UXDML,Female,0,21,99.85,NO,1,Established,"Low Risk"
8784-CGILN,Female,0,18,99.85,YES,1,Established,"High Risk"
0380-NEAVX,Male,1,34,99.85,NO,1,Established,"Low Risk"
0320-JDNQG,Male,0,23,99.85,YES,1,Established,"High Risk"
1091-SOZGA,Female,0,56,99.8,NO,1,Loyal,"Low Risk"
3811-VBYBZ,Male,0,7,99.8,YES,1,New,"High Risk"
5419-CONWX,Female,1,4,99.8,YES,1,New,"High Risk"
8785-CJSHH,Female,0,60,99.8,NO,1,Loyal,"Low Risk"
6651-AZVTJ,Male,0,49,99.8,YES,1,Loyal,"High Risk"
2845-AFFTX,Male,1,41,99.8,YES,1,Loyal,"High Risk"
8631-WUXGY,Female,0,46,99.8,NO,1,Loyal,"Low Risk"
7240-FQLHE,Female,1,18,99.75,YES,1,Established,"High Risk"
2805-EDJPQ,Female,0,56,99.75,NO,1,Loyal,"Low Risk"
0107-YHINA,Male,0,1,99.75,YES,1,New,"High Risk"
0420-HLGXF,Female,1,39,99.75,NO,1,Loyal,"Low Risk"
7783-YKGDV,Female,0,12,99.7,YES,1,Established,"High Risk"
4713-ZBURT,Male,0,45,99.7,NO,1,Loyal,"Low Risk"
6211-WWLTF,Male,0,63,99.7,NO,1,Loyal,"Low Risk"
6543-XRMYR,Female,1,30,99.7,YES,1,Established,"High Risk"
4128-ETESU,Female,1,47,99.7,NO,1,Loyal,"Low Risk"
6215-NQCPY,Male,0,15,99.7,NO,1,Established,"Low Risk"
1545-ACTAS,Female,0,48,99.7,NO,1,Loyal,"Low Risk"
0572-ZJKLT,Female,0,46,99.65,NO,1,Loyal,"Low Risk"
8065-QBYTO,Female,1,71,99.65,NO,1,Loyal,"Low Risk"
9305-CDSKC,Female,0,8,99.65,YES,1,New,"High Risk"
8769-KKTPH,Female,0,63,99.65,NO,1,Loyal,"Low Risk"
3070-BDOQC,Female,0,60,99.65,NO,1,Loyal,"Low Risk"
0447-RXSGD,Male,0,24,99.65,NO,1,Established,"Low Risk"
5693-PIPCS,Male,0,41,99.65,NO,1,Loyal,"Low Risk"
8468-EHYJA,Female,0,57,99.65,NO,1,Loyal,"Low Risk"
2674-MLXMN,Female,1,71,99.65,NO,1,Loyal,"Low Risk"
2265-CYWIV,Female,1,4,99.6,YES,1,New,"High Risk"
8818-XYFCQ,Male,0,32,99.55,YES,1,Established,"High Risk"
4803-AXVYP,Female,1,38,99.55,YES,1,Loyal,"High Risk"
9938-TKDGL,Male,0,68,99.55,NO,1,Loyal,"Low Risk"
2012-NWRPA,Female,1,11,99.55,YES,1,New,"High Risk"
2568-OIADY,Female,0,37,99.5,YES,1,Loyal,"High Risk"
3349-ANQNH,Female,1,59,99.5,NO,1,Loyal,"Low Risk"
4009-ALQFH,Female,0,25,99.5,YES,1,Established,"High Risk"
6103-LIANB,Male,0,59,99.5,NO,1,Loyal,"Low Risk"
4791-QRGMF,Male,0,59,99.5,YES,1,Loyal,"High Risk"
2003-CKLOR,Male,0,66,99.5,YES,1,Loyal,"High Risk"
6227-FBDXH,Male,0,69,99.5,NO,1,Loyal,"Low Risk"
1587-FKLZB,Male,1,66,99.5,YES,1,Loyal,"High Risk"
0320-DWVTU,Female,0,53,99.5,NO,1,Loyal,"Low Risk"
0897-FEGMU,Female,0,11,99.5,YES,1,New,"High Risk"
0979-PHULV,Male,0,69,99.45,YES,1,Loyal,"High Risk"
7954-MLBUN,Male,0,31,99.45,NO,1,Established,"Low Risk"
6210-KBBPI,Male,1,9,99.45,YES,1,New,"High Risk"
6627-CFOSN,Female,0,59,99.45,NO,1,Loyal,"Low Risk"
7450-NWRTR,Male,1,12,99.45,YES,1,Established,"High Risk"
8019-ENHXU,Male,0,42,99.45,YES,1,Loyal,"High Risk"
0487-RPVUM,Male,0,61,99.4,NO,1,Loyal,"Low Risk"
0665-XHDJU,Male,0,72,99.4,NO,1,Loyal,"Low Risk"
7103-IPXPJ,Male,0,50,99.4,NO,1,Loyal,"Low Risk"
7005-CYUIL,Female,1,71,99.4,NO,1,Loyal,"Low Risk"
7780-OTDSO,Male,0,18,99.4,YES,1,Established,"High Risk"
9732-EQMWY,Female,0,49,99.4,NO,1,Loyal,"Low Risk"
6467-CHFZW,Male,0,47,99.35,YES,1,Loyal,"High Risk"
1325-USMEC,Male,0,70,99.35,NO,1,Loyal,"Low Risk"
6196-HBOBZ,Male,0,65,99.35,NO,1,Loyal,"Low Risk"
4419-UJMUS,Male,0,69,99.35,NO,1,Loyal,"Low Risk"
5480-TBGPH,Female,0,24,99.3,YES,1,Established,"High Risk"
4445-ZJNMU,Male,0,9,99.3,NO,1,New,"Medium Risk"
3524-WQDSG,Female,0,43,99.3,NO,1,Loyal,"Low Risk"
8929-KSWIH,Male,0,25,99.3,NO,1,Established,"Low Risk"
0080-OROZO,Female,0,35,99.25,NO,1,Established,"Low Risk"
9570-KYEUA,Male,0,64,99.25,NO,1,Loyal,"Low Risk"
2519-FAKOD,Male,0,38,99.25,YES,1,Loyal,"High Risk"
6861-XWTWQ,Male,1,7,99.25,YES,1,New,"High Risk"
5578-NKCXI,Female,0,58,99.25,NO,1,Loyal,"Low Risk"
3934-HXCFZ,Male,0,23,99.25,YES,1,Established,"High Risk"
2284-VFLKH,Male,0,49,99.25,NO,1,Loyal,"Low Risk"
2995-UPRYS,Female,1,40,99.2,YES,1,Loyal,"High Risk"
2277-BKJKN,Female,1,71,99.2,NO,1,Loyal,"Low Risk"
2153-MREFK,Female,0,37,99.2,YES,1,Loyal,"High Risk"
0742-LAFQK,Male,0,72,99.15,NO,1,Loyal,"Low Risk"
0310-MVLET,Female,0,61,99.15,YES,1,Loyal,"High Risk"
4236-XPXAV,Female,0,5,99.15,YES,1,New,"High Risk"
2227-JRSJX,Female,0,21,99.15,NO,1,Established,"Low Risk"
9974-JFBHQ,Male,0,64,99.15,NO,1,Loyal,"Low Risk"
